Year,State,County,HAI,Operative_Procedure,Facility_ID,Facility_Name,Hospital_Category_RiskAdjustment,Facility_Type,Procedure_Count,Infections_Reported,Infections_Predicted,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,Met_2020_Goal,Notes
2021,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000091,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",147,1,0.49,2.05,0.05,11.42,Same,No,¥ See Data Dictionary
2021,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000091,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",2,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000091,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",4,0,0.06,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000091,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",5,0,0.02,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000091,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",10,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Rectal surgery,930000091,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000091,Providence Cedars-Sinai Tarzana Medical Center,Acute Care Hospital,"Community, 125-250 Beds",3,0,0.08,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000093,Glendale Memorial Hospital and Health Center,Acute Care Hospital,"Community, >250 Beds",3,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Cardiac surgery,930000093,Glendale Memorial Hospital and Health Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000093,Glendale Memorial Hospital and Health Center,Acute Care Hospital,"Community, >250 Beds",2,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000095,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teaching,34,1,0.27,3.73,0.09,20.79,Same,No,¥ See Data Dictionary
2021,California,Los Angeles,Surgical Site Infections (SSI),Cardiac surgery,930000095,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teaching,27,1,0.25,3.94,0.1,21.94,Same,No,¥ See Data Dictionary
2021,California,Los Angeles,Surgical Site Infections (SSI),Hip prosthesis,930000095,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Laminectomy,930000095,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000095,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teaching,5,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000096,Methodist Hospital of Southern California,Acute Care Hospital,"Community, >250 Beds",8,0,0.02,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000096,Methodist Hospital of Southern California,Acute Care Hospital,"Community, >250 Beds",6,0,0.02,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000096,Methodist Hospital of Southern California,Acute Care Hospital,"Community, >250 Beds",1,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000096,Methodist Hospital of Southern California,Acute Care Hospital,"Community, >250 Beds",1,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000099,"PIH Health Hospital, Whittier",Acute Care Hospital,Major Teaching,16,0,0.09,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000099,"PIH Health Hospital, Whittier",Acute Care Hospital,Major Teaching,9,0,0.05,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000099,"PIH Health Hospital, Whittier",Acute Care Hospital,Major Teaching,3,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000099,"PIH Health Hospital, Whittier",Acute Care Hospital,Major Teaching,1,0,0.02,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000099,"PIH Health Hospital, Whittier",Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000099,"PIH Health Hospital, Whittier",Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000099,"PIH Health Hospital, Whittier",Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000100,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",4,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000100,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",2,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Laminectomy,930000100,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000100,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",1,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000101,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",5,0,0.02,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000101,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",3,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000101,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",2,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000103,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",16,0,0.05,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000103,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",11,0,0.04,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000103,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",3,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000103,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",1,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000103,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",1,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000105,Olympia Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000105,Olympia Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000108,Monterey Park Hospital,Acute Care Hospital,"Community, <125 Beds",47,0,0.03,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000108,Monterey Park Hospital,Acute Care Hospital,"Community, <125 Beds",42,0,0.03,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000108,Monterey Park Hospital,Acute Care Hospital,"Community, <125 Beds",5,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000111,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,110,0,0.5,0,0,7.41,Same,Yes,¥ See Data Dictionary
2021,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000111,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,74,0,0.25,0,0,14.94,Same,Yes,¥ See Data Dictionary
2021,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000111,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,3,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000111,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,4,0,0.1,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000111,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,10,0,0.09,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000111,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,9,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Rectal surgery,930000111,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000111,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,6,0,0.04,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Spinal fusion,930000111,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,1,0,0.02,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000111,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,2,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000123,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,95,0,0.52,0,0,7.09,Same,Yes,¥ See Data Dictionary
2021,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000123,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,66,0,0.31,0,0,11.75,Same,Yes,¥ See Data Dictionary
2021,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000123,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,4,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000123,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,2,0,0.03,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000123,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,13,0,0.07,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000123,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,2,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Laminectomy,930000123,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000123,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,5,0,0.03,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Spinal fusion,930000123,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,1,0,0.04,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000123,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,1,0,0.03,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000128,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",20,0,0.08,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000128,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",11,0,0.05,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Cardiac surgery,930000128,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000128,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",4,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000128,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.02,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000128,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000128,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",2,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000129,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",142,0,0.63,0,0,5.84,Same,Yes,¥ See Data Dictionary
2021,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000129,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",114,0,0.55,0,0,6.7,Same,Yes,¥ See Data Dictionary
2021,California,Los Angeles,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",930000129,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",2,0,0.02,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000129,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",5,0,0.02,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000129,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",6,0,0.02,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000129,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",13,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000129,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",2,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000132,Emanate Health Queen of the Valley Hospital,Acute Care Hospital,Major Teaching,100,0,0.72,0,0,5.12,Same,Yes,¥ See Data Dictionary
2021,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000132,Emanate Health Queen of the Valley Hospital,Acute Care Hospital,Major Teaching,79,0,0.69,0,0,5.35,Same,Yes,¥ See Data Dictionary
2021,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000132,Emanate Health Queen of the Valley Hospital,Acute Care Hospital,Major Teaching,9,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000132,Emanate Health Queen of the Valley Hospital,Acute Care Hospital,Major Teaching,4,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000132,Emanate Health Queen of the Valley Hospital,Acute Care Hospital,Major Teaching,8,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000133,Pacifica Hospital of the Valley,Acute Care Hospital,"Community, <125 Beds",1,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000133,Pacifica Hospital of the Valley,Acute Care Hospital,"Community, <125 Beds",1,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000151,Whittier Hospital Medical Center,Acute Care Hospital,"Community, 125-250 Beds",6,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000151,Whittier Hospital Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000151,Whittier Hospital Medical Center,Acute Care Hospital,"Community, 125-250 Beds",4,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000151,Whittier Hospital Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000157,Providence Little Company of Mary Medical Center San Pedro,Acute Care Hospital,"Community, >250 Beds",2,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000157,Providence Little Company of Mary Medical Center San Pedro,Acute Care Hospital,"Community, >250 Beds",2,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000158,DOCS Surgical Hospital,Acute Care Hospital,"Community, <125 Beds",2,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Hip prosthesis,930000158,DOCS Surgical Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),Spinal fusion,930000158,DOCS Surgical Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.01,,,,,,
2021,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,290,2,3.06,0.65,0.11,2.16,Same,Yes,
