Year,State,County,HAI,Operative_Procedure,Facility_ID,Facility_Name,Hospital_Category_RiskAdjustment,Facility_Type,Procedure_Count,Infections_Reported,Infections_Predicted,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,Met_2020_Goal,SIR_2015,Notes
2021,California,Riverside,Surgical Site Infections (SSI),Hip prosthesis,250000727,Menifee Global Medical Center,Acute Care Hospital,"Community, <125 Beds",37,0,0.22,0,0,16.84,Same,Yes,,¥ See Data Dictionary
2021,California,Riverside,Surgical Site Infections (SSI),Knee prosthesis,250000727,Menifee Global Medical Center,Acute Care Hospital,"Community, <125 Beds",16,0,0.05,,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Laminectomy,250000727,Menifee Global Medical Center,Acute Care Hospital,"Community, <125 Beds",12,0,0.04,,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Open reduction of fracture,250000727,Menifee Global Medical Center,Acute Care Hospital,"Community, <125 Beds",75,0,0.4,0,0,9.34,Same,Yes,0,¥ See Data Dictionary
2021,California,Riverside,Surgical Site Infections (SSI),Ovarian surgery,250000727,Menifee Global Medical Center,Acute Care Hospital,"Community, <125 Beds",2,0,0,,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Pacemaker surgery,250000727,Menifee Global Medical Center,Acute Care Hospital,"Community, <125 Beds",4,0,0.01,,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Rectal surgery,250000727,Menifee Global Medical Center,Acute Care Hospital,"Community, <125 Beds",2,0,0.04,,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Small bowel surgery,250000727,Menifee Global Medical Center,Acute Care Hospital,"Community, <125 Beds",10,0,0.17,,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Spinal fusion,250000727,Menifee Global Medical Center,Acute Care Hospital,"Community, <125 Beds",79,1,0.28,3.6,0.09,20.04,Same,No,0,¥ See Data Dictionary
2021,California,Ventura,Surgical Site Infections (SSI),All procedures,630010957,"Ventura County Medical Center, Santa Paula Hospital",Acute Care Hospital,Major Teaching,154,0,0.71,0,0,5.2,Same,Yes,,¥ See Data Dictionary
2021,California,Ventura,Surgical Site Infections (SSI),Appendix surgery,630010957,"Ventura County Medical Center, Santa Paula Hospital",Acute Care Hospital,Major Teaching,19,0,0.05,,,,,,,
2021,California,Ventura,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",630010957,"Ventura County Medical Center, Santa Paula Hospital",Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,,
2021,California,Ventura,Surgical Site Infections (SSI),Cesarean section,630010957,"Ventura County Medical Center, Santa Paula Hospital",Acute Care Hospital,Major Teaching,33,0,0.1,,,,,,,
2021,California,Ventura,Surgical Site Infections (SSI),Colon surgery,630010957,"Ventura County Medical Center, Santa Paula Hospital",Acute Care Hospital,Major Teaching,4,0,0.08,,,,,,4.27,
2021,California,Ventura,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630010957,"Ventura County Medical Center, Santa Paula Hospital",Acute Care Hospital,Major Teaching,8,0,0.04,,,,,,,
2021,California,Ventura,Surgical Site Infections (SSI),Gallbladder surgery,630010957,"Ventura County Medical Center, Santa Paula Hospital",Acute Care Hospital,Major Teaching,33,0,0.07,,,,,,,
2021,California,Ventura,Surgical Site Infections (SSI),Gastric surgery,630010957,"Ventura County Medical Center, Santa Paula Hospital",Acute Care Hospital,Major Teaching,4,0,0.04,,,,,,,
2021,California,Ventura,Surgical Site Infections (SSI),Hip prosthesis,630010957,"Ventura County Medical Center, Santa Paula Hospital",Acute Care Hospital,Major Teaching,6,0,0.06,,,,,,4.15,
2021,California,Ventura,Surgical Site Infections (SSI),"Hysterectomy, abdominal",630010957,"Ventura County Medical Center, Santa Paula Hospital",Acute Care Hospital,Major Teaching,23,0,0.15,,,,,,,
2021,California,Ventura,Surgical Site Infections (SSI),"Hysterectomy, vaginal",630010957,"Ventura County Medical Center, Santa Paula Hospital",Acute Care Hospital,Major Teaching,2,0,0.02,,,,,,,
2021,California,Ventura,Surgical Site Infections (SSI),Open reduction of fracture,630010957,"Ventura County Medical Center, Santa Paula Hospital",Acute Care Hospital,Major Teaching,6,0,0.04,,,,,,,
2021,California,Ventura,Surgical Site Infections (SSI),Ovarian surgery,630010957,"Ventura County Medical Center, Santa Paula Hospital",Acute Care Hospital,Major Teaching,12,0,0.01,,,,,,,
2021,California,Ventura,Surgical Site Infections (SSI),Rectal surgery,630010957,"Ventura County Medical Center, Santa Paula Hospital",Acute Care Hospital,Major Teaching,2,0,0.04,,,,,,,
2021,California,Ventura,Surgical Site Infections (SSI),Small bowel surgery,630010957,"Ventura County Medical Center, Santa Paula Hospital",Acute Care Hospital,Major Teaching,1,0,0.02,,,,,,,
2021,California,Contra Costa,Surgical Site Infections (SSI),All procedures,630011203,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,1716,6,13.97,0.43,0.17,0.89,Better,Yes,,
2021,California,Contra Costa,Surgical Site Infections (SSI),Appendix surgery,630011203,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,92,0,0.31,0,0,11.86,Same,Yes,0,¥ See Data Dictionary
2021,California,Contra Costa,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",630011203,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,2,0,0.03,,,,,,1.9,
2021,California,Contra Costa,Surgical Site Infections (SSI),Cesarean section,630011203,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,508,2,2.1,0.95,0.16,3.15,Same,No,5.83,
2021,California,Contra Costa,Surgical Site Infections (SSI),Colon surgery,630011203,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,166,3,4.4,0.68,0.17,1.86,Same,Yes,0,
2021,California,Contra Costa,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630011203,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,124,0,0.66,0,0,5.6,Same,Yes,1.99,¥ See Data Dictionary
2021,California,Contra Costa,Surgical Site Infections (SSI),Gallbladder surgery,630011203,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,180,0,0.51,0,0,7.25,Same,Yes,0,¥ See Data Dictionary
2021,California,Contra Costa,Surgical Site Infections (SSI),Gastric surgery,630011203,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,12,0,0.15,,,,,,3.66,
2021,California,Contra Costa,Surgical Site Infections (SSI),Hip prosthesis,630011203,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,139,0,1.01,0,0,2.98,Same,Yes,1.09,
2021,California,Contra Costa,Surgical Site Infections (SSI),"Hysterectomy, abdominal",630011203,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,24,0,0.15,,,,,,0,
2021,California,Contra Costa,Surgical Site Infections (SSI),"Hysterectomy, vaginal",630011203,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,3,0,0.02,,,,,,9.9,
2021,California,Contra Costa,Surgical Site Infections (SSI),Kidney surgery,630011203,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,52,0,0.17,,,,,,,
2021,California,Contra Costa,Surgical Site Infections (SSI),Knee prosthesis,630011203,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,125,0,0.74,0,0,4.99,Same,Yes,0.3,¥ See Data Dictionary
2021,California,Contra Costa,Surgical Site Infections (SSI),Open reduction of fracture,630011203,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,75,0,0.42,0,0,8.76,Same,Yes,0,¥ See Data Dictionary
2021,California,Contra Costa,Surgical Site Infections (SSI),Ovarian surgery,630011203,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,27,0,0.03,,,,,,,
2021,California,Contra Costa,Surgical Site Infections (SSI),Pacemaker surgery,630011203,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,36,0,0.06,,,,,,,
2021,California,Contra Costa,Surgical Site Infections (SSI),Rectal surgery,630011203,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,62,0,1.45,0,0,2.07,Same,Yes,0,
2021,California,Contra Costa,Surgical Site Infections (SSI),Small bowel surgery,630011203,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,84,1,1.74,0.58,0.03,2.83,Same,Yes,0.86,
2021,California,Contra Costa,Surgical Site Infections (SSI),Spleen surgery,630011203,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,1,0,0,,,,,,,
2021,California,Contra Costa,Surgical Site Infections (SSI),Thoracic surgery,630011203,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,4,0,0.03,,,,,,,
2021,California,Stanislaus,Surgical Site Infections (SSI),Abdominal aortic aneurysm repair,630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",1,0,0.01,,,,,,,
2021,California,Stanislaus,Surgical Site Infections (SSI),All procedures,630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",2625,8,17.22,0.46,0.22,0.88,Better,Yes,,
2021,California,Stanislaus,Surgical Site Infections (SSI),Appendix surgery,630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",157,0,0.52,0,0,7.09,Same,Yes,0,¥ See Data Dictionary
2021,California,Stanislaus,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",4,0,0.05,,,,,,,
2021,California,Stanislaus,Surgical Site Infections (SSI),Cardiac surgery,630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",3,0,0.01,,,,,,,
2021,California,Stanislaus,Surgical Site Infections (SSI),Cesarean section,630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",1059,2,2.29,0.87,0.15,2.88,Same,No,1.1,
2021,California,Stanislaus,Surgical Site Infections (SSI),Colon surgery,630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",222,2,5.53,0.36,0.06,1.2,Same,Yes,0,
2021,California,Stanislaus,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",185,0,0.98,0,0,3.76,Same,Yes,1.24,¥ See Data Dictionary
2021,California,Stanislaus,Surgical Site Infections (SSI),Gallbladder surgery,630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",277,1,0.84,1.19,0.03,6.63,Same,No,0,¥ See Data Dictionary
2021,California,Stanislaus,Surgical Site Infections (SSI),Gastric surgery,630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",28,0,0.22,0,0,16.69,Same,Yes,3.9,¥ See Data Dictionary
2021,California,Stanislaus,Surgical Site Infections (SSI),Hip prosthesis,630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",126,0,0.94,0,0,3.92,Same,Yes,1.32,¥ See Data Dictionary
2021,California,Stanislaus,Surgical Site Infections (SSI),"Hysterectomy, abdominal",630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",19,0,0.18,,,,,,,
2021,California,Stanislaus,Surgical Site Infections (SSI),"Hysterectomy, vaginal",630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",2,0,0.01,,,,,,0,
2021,California,Stanislaus,Surgical Site Infections (SSI),Kidney surgery,630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",16,0,0.05,,,,,,,
2021,California,Stanislaus,Surgical Site Infections (SSI),Knee prosthesis,630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",108,0,0.67,0,0,5.55,Same,Yes,1.05,¥ See Data Dictionary
2021,California,Stanislaus,Surgical Site Infections (SSI),Laminectomy,630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",1,0,0,,,,,,,
2021,California,Stanislaus,Surgical Site Infections (SSI),Open reduction of fracture,630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",135,2,1.15,1.74,0.29,5.76,Same,No,0,
2021,California,Stanislaus,Surgical Site Infections (SSI),Ovarian surgery,630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",27,0,0.02,,,,,,,
2021,California,Stanislaus,Surgical Site Infections (SSI),Pacemaker surgery,630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",3,1,0.01,,,,,,,
2021,California,Stanislaus,Surgical Site Infections (SSI),Rectal surgery,630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",57,0,1.29,0,0,2.32,Same,Yes,,
2021,California,Stanislaus,Surgical Site Infections (SSI),Small bowel surgery,630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",118,0,2.26,0,0,1.33,Same,Yes,1.8,
2021,California,Stanislaus,Surgical Site Infections (SSI),Spleen surgery,630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",1,0,0,,,,,,,
2021,California,Stanislaus,Surgical Site Infections (SSI),Thoracic surgery,630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",76,0,0.19,,,,,,0,
2021,California,Orange,Surgical Site Infections (SSI),All procedures,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,3090,26,18.52,1.4,0.94,2.03,Same,No,,
2021,California,Orange,Surgical Site Infections (SSI),Appendix surgery,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,202,1,0.59,1.7,0.04,9.46,Same,No,0,¥ See Data Dictionary
2021,California,Orange,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,14,1,0.34,2.97,0.08,16.53,Same,No,,¥ See Data Dictionary
2021,California,Orange,Surgical Site Infections (SSI),Cesarean section,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,766,2,1.27,1.58,0.26,5.21,Same,No,0,
2021,California,Orange,Surgical Site Infections (SSI),Colon surgery,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,190,5,4.78,1.05,0.38,2.32,Same,No,0.39,
2021,California,Orange,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,186,2,0.76,2.62,0.32,9.46,Same,No,0,¥ See Data Dictionary
2021,California,Orange,Surgical Site Infections (SSI),Gallbladder surgery,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,323,3,1.44,2.09,0.53,5.68,Same,No,3.52,
2021,California,Orange,Surgical Site Infections (SSI),Gastric surgery,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,12,0,0.13,,,,,,,
2021,California,Orange,Surgical Site Infections (SSI),Hip prosthesis,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,312,2,1.98,1.01,0.17,3.33,Same,No,0.93,
2021,California,Orange,Surgical Site Infections (SSI),"Hysterectomy, abdominal",630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,117,0,0.95,0,0,3.88,Same,Yes,0,¥ See Data Dictionary
2021,California,Orange,Surgical Site Infections (SSI),"Hysterectomy, vaginal",630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,11,0,0.08,,,,,,0,
2021,California,Orange,Surgical Site Infections (SSI),Kidney surgery,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,57,0,0.19,,,,,,,
2021,California,Orange,Surgical Site Infections (SSI),Knee prosthesis,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,346,2,1.72,1.16,0.2,3.84,Same,No,1.24,
2021,California,Orange,Surgical Site Infections (SSI),Open reduction of fracture,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,206,2,1.41,1.42,0.24,4.69,Same,No,1.54,
2021,California,Orange,Surgical Site Infections (SSI),Ovarian surgery,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,129,0,0.09,,,,,,,
2021,California,Orange,Surgical Site Infections (SSI),Pacemaker surgery,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,29,1,0.04,,,,,,,
2021,California,Orange,Surgical Site Infections (SSI),Rectal surgery,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,57,0,0.57,0,0,6.44,Same,Yes,2.27,¥ See Data Dictionary
2021,California,Orange,Surgical Site Infections (SSI),Small bowel surgery,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,104,5,2.07,2.41,0.88,5.35,Same,No,0.81,
